"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030218","erythrocyte differentiation","3/3","109/18842",0.0275229357798165,172.862385321101,22.7077496047572,1.88331160971031e-07,6.73744245795455e-06,1.18200744876396e-06,"HBD/ALAS2/HBB",3
"GO:0034101","erythrocyte homeostasis","3/3","112/18842",0.0267857142857143,168.232142857143,22.3997698658422,2.04466347559315e-07,6.73744245795455e-06,1.18200744876396e-06,"HBD/ALAS2/HBB",3
"GO:0002262","myeloid cell homeostasis","3/3","128/18842",0.0234375,147.203125,20.9441146620316,3.0624738445248e-07,6.73744245795455e-06,1.18200744876396e-06,"HBD/ALAS2/HBB",3
"GO:0048872","homeostasis of number of cells","3/3","214/18842",0.014018691588785,88.0467289719626,16.1606902784383,1.44483212789804e-06,1.69110247784059e-05,2.96684645235191e-06,"HBD/ALAS2/HBB",3
"GO:0015670","carbon dioxide transport","2/3","14/18842",0.142857142857143,897.238095238095,42.3320209193427,1.53736588894599e-06,1.69110247784059e-05,2.96684645235191e-06,"HBD/HBB",2
"GO:0015671","oxygen transport","2/3","14/18842",0.142857142857143,897.238095238095,42.3320209193427,1.53736588894599e-06,1.69110247784059e-05,2.96684645235191e-06,"HBD/HBB",2
"GO:0015669","gas transport","2/3","20/18842",0.1,628.066666666667,35.4062154482082,3.20920302935631e-06,3.02581999910738e-05,5.30845613878488e-06,"HBD/HBB",2
"GO:0019755","one-carbon compound transport","2/3","23/18842",0.0869565217391304,546.144927536232,33.0111992092101,4.27285326064134e-06,3.5251039400291e-05,6.18439287724404e-06,"HBD/HBB",2
"GO:0030099","myeloid cell differentiation","3/3","364/18842",0.00824175824175824,51.7637362637363,12.3412874711009,7.15162496469967e-06,5.24452497411309e-05,9.20092100721594e-06,"HBD/ALAS2/HBB",3
"GO:0048821","erythrocyte development","2/3","34/18842",0.0588235294117647,369.450980392157,27.1351074721237,9.47089700785462e-06,6.25079202518405e-05,1.09663017985685e-05,"HBD/HBB",2
"GO:0061515","myeloid cell development","2/3","62/18842",0.032258064516129,202.602150537634,20.064432947087,3.18925159214273e-05,0.000191355095528564,3.35710693909761e-05,"HBD/HBB",2
"GO:0032364","intracellular oxygen homeostasis","1/3","10/18842",0.1,628.066666666667,25.0293269672782,0.00159142721467032,0.00875284968068674,0.00153558766327837,"ALAS2",1
"GO:0042541","hemoglobin biosynthetic process","1/3","11/18842",0.0909090909090909,570.969696969697,23.8613546978608,0.0017504770085508,0.00888703712033483,0.00155912931935699,"ALAS2",1
"GO:0020027","hemoglobin metabolic process","1/3","13/18842",0.0769230769230769,483.128205128205,21.9434175188095,0.00206852592019924,0.00975162219522498,0.00171081091144298,"ALAS2",1
"GO:0042744","hydrogen peroxide catabolic process","1/3","25/18842",0.04,251.226666666667,15.7983627509666,0.003975400835728,0.0174917636772032,0.00306873046968478,"HBB",1
