"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","celltype","direction"
"GO:0060142","regulation of syncytium formation by plasma membrane fusion",53,0.721074360458874,2.8307470357499,1e-10,4.71444444444444e-08,3.50131560322325e-08,2121,"tags=75%, list=19%, signal=61%","RPL31/RPL9/RPL21/RPL36A/RPL30/RPL19/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/RPL11/RPL28/TYROBP/RPL5/RPL7/RPL27/PLEKHO1/UBA52/CAPN2/RPL18/RPL29/RPL37/RPL39/RPL34/RPL15/RPL32/RPL13/RPL41/RPL36/RPL17/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0",NA,"Cytotoxic_gamma_delta_T","HL"
"GO:1901739","regulation of myoblast fusion",52,0.71869256587154,2.79291840903795,1e-10,4.71444444444444e-08,3.50131560322325e-08,2121,"tags=75%, list=19%, signal=61%","RPL31/RPL9/RPL21/RPL36A/RPL30/RPL19/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/RPL11/RPL28/RPL5/RPL7/RPL27/PLEKHO1/UBA52/CAPN2/RPL18/RPL29/RPL37/RPL39/RPL34/RPL15/RPL32/RPL13/RPL41/RPL36/RPL17/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0",NA,"Cytotoxic_gamma_delta_T","HL"
"GO:0007520","myoblast fusion",56,0.707713134168686,2.78293024074512,1e-10,4.71444444444444e-08,3.50131560322325e-08,2121,"tags=73%, list=19%, signal=59%","RPL31/RPL9/RPL21/RPL36A/RPL30/RPL19/CD81/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/RPL11/RPL28/RPL5/RPL7/RPL27/PLEKHO1/UBA52/CAPN2/RPL18/RPL29/RPL37/RPL39/RPL34/RPL15/RPL32/DOCK5/RPL13/RPL41/RPL36/RPL17/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0",NA,"Cytotoxic_gamma_delta_T","HL"
"GO:0000768","syncytium formation by plasma membrane fusion",58,0.686759695442776,2.73077677432978,1e-10,4.71444444444444e-08,3.50131560322325e-08,2121,"tags=72%, list=19%, signal=59%","RPL31/RPL9/RPL21/RPL36A/RPL30/RPL19/CD81/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/RPL11/RPL28/TYROBP/RPL5/RPL7/RPL27/PLEKHO1/UBA52/CAPN2/RPL18/RPL29/RPL37/RPL39/RPL34/RPL15/RPL32/DOCK5/RPL13/RPL41/RPL36/RPL17/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0",NA,"Cytotoxic_gamma_delta_T","HL"
"GO:0006949","syncytium formation",58,0.686759695442776,2.73077677432978,1e-10,4.71444444444444e-08,3.50131560322325e-08,2121,"tags=72%, list=19%, signal=59%","RPL31/RPL9/RPL21/RPL36A/RPL30/RPL19/CD81/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/RPL11/RPL28/TYROBP/RPL5/RPL7/RPL27/PLEKHO1/UBA52/CAPN2/RPL18/RPL29/RPL37/RPL39/RPL34/RPL15/RPL32/DOCK5/RPL13/RPL41/RPL36/RPL17/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0",NA,"Cytotoxic_gamma_delta_T","HL"
"GO:0140253","cell-cell fusion",58,0.686759695442776,2.73077677432978,1e-10,4.71444444444444e-08,3.50131560322325e-08,2121,"tags=72%, list=19%, signal=59%","RPL31/RPL9/RPL21/RPL36A/RPL30/RPL19/CD81/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/RPL11/RPL28/TYROBP/RPL5/RPL7/RPL27/PLEKHO1/UBA52/CAPN2/RPL18/RPL29/RPL37/RPL39/RPL34/RPL15/RPL32/DOCK5/RPL13/RPL41/RPL36/RPL17/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0",NA,"Cytotoxic_gamma_delta_T","HL"
"GO:0014902","myotube differentiation",77,0.594351053634821,2.56775315846799,1e-10,4.71444444444444e-08,3.50131560322325e-08,2121,"tags=58%, list=19%, signal=47%","RPL31/RPL9/RPL21/RPL36A/RPL30/RPL19/CD81/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/NACA/RPL11/RPL28/RPL5/RPL7/RPL27/PLEKHO1/UBA52/CAPN2/RPL18/RPL29/MAML1/RPL37/RPL39/RPL34/RPL15/RPL32/DOCK5/RPL13/RPL41/RPL36/TBX1/RPL17/ATP11A/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0",NA,"Cytotoxic_gamma_delta_T","HL"
"GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",45,0.741900068781894,2.87219290101526,1e-10,5.08875e-08,3.6883779359017e-08,1861,"tags=84%, list=21%, signal=67%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A/RPLP0",NA,"CD14_CD163_macrophage","HL"
"GO:1901740","negative regulation of myoblast fusion",45,0.741900068781894,2.87219290101526,1e-10,5.08875e-08,3.6883779359017e-08,1861,"tags=84%, list=21%, signal=67%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A/RPLP0",NA,"CD14_CD163_macrophage","HL"
"GO:1901739","regulation of myoblast fusion",51,0.705496189441838,2.81868486581101,1e-10,5.08875e-08,3.6883779359017e-08,1734,"tags=73%, list=20%, signal=59%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A",NA,"CD14_CD163_macrophage","HL"
"GO:0060142","regulation of syncytium formation by plasma membrane fusion",53,0.692897842900025,2.78803201791972,1e-10,5.08875e-08,3.6883779359017e-08,1734,"tags=70%, list=20%, signal=56%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A",NA,"CD14_CD163_macrophage","HL"
"GO:0000768","syncytium formation by plasma membrane fusion",58,0.661424712512958,2.7249617337165,1e-10,5.08875e-08,3.6883779359017e-08,1734,"tags=66%, list=20%, signal=53%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/CD81/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A",NA,"CD14_CD163_macrophage","HL"
"GO:0006949","syncytium formation",58,0.661424712512958,2.7249617337165,1e-10,5.08875e-08,3.6883779359017e-08,1734,"tags=66%, list=20%, signal=53%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/CD81/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A",NA,"CD14_CD163_macrophage","HL"
"GO:0140253","cell-cell fusion",58,0.661424712512958,2.7249617337165,1e-10,5.08875e-08,3.6883779359017e-08,1734,"tags=66%, list=20%, signal=53%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/CD81/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A",NA,"CD14_CD163_macrophage","HL"
"GO:0007520","myoblast fusion",55,0.681596598858288,2.72482582467955,1e-10,5.08875e-08,3.6883779359017e-08,1734,"tags=69%, list=20%, signal=56%","RPL36/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RPL18A/RPL21/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/CD81/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/RPL7A",NA,"CD14_CD163_macrophage","HL"
"GO:0003012","muscle system process",136,0.484441319781717,2.27081833364277,3.74264158835195e-10,8.65298735226971e-08,6.19107704606802e-08,783,"tags=36%, list=12%, signal=32%","RPL7/RPL4/RPL31/RPL36A/RPL6/RPL5/RPLP2/RPL11/RPL21/GNAS/C12orf57/RPL9/SRI/RPL23/JUND/BIN1/RPL32/AKAP9/GRK2/RPL17/RPL34/TNFRSF1A/RPL10A/RPL24/EEF2/RPL38/RPL18/RPL35A/HSP90AA1/RPL39/RPL12/RPL30/RPL10/RPL7A/RPL37/TMOD3/RPL15/RPL35/RPL27/APBB1/RPL18A/RPL41/TWF1/MTPN/PABPN1/MAP2K1/RPL19/RPL36/UBA52",0.814035837847908,"Cytotoxic_NK_gamma_delta_T","HL"
"GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",45,0.695951996238652,2.75034603685906,1e-10,1.929e-07,1.7559578512464e-07,2275,"tags=87%, list=28%, signal=63%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/RPL18/RPLP2/RPL7/RPL32/RPL15/RPL39",NA,"T_cells_unresolved","HL"
"GO:1901740","negative regulation of myoblast fusion",45,0.695951996238652,2.75034603685906,1e-10,1.929e-07,1.7559578512464e-07,2275,"tags=87%, list=28%, signal=63%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/RPL18/RPLP2/RPL7/RPL32/RPL15/RPL39",NA,"T_cells_unresolved","HL"
"GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",46,0.732623846765896,2.76801680483925,1e-10,2.1245e-07,1.94585469110764e-07,2118,"tags=85%, list=20%, signal=68%","RPL23/RPL17/RPL4/RPL12/RPL9/RPL36/RPL36A/RPL27/RPL34/RPL11/RPL30/RPL38/RPL14/RPL28/RPL10/RPLP2/RPL18/RPL15/RPL7A/RPL39/RPL24/RPL31/RPL35A/RPL5/RPL32/RPL37/RPL41/RPL35/RPL21/RPL7/RPL23A/RPL13/RPL19/RPL8/UBA52/RPL6/RPL18A/RPL29/RPL10A",NA,"NK","HL"
"GO:1901740","negative regulation of myoblast fusion",46,0.732623846765896,2.76801680483925,1e-10,2.1245e-07,1.94585469110764e-07,2118,"tags=85%, list=20%, signal=68%","RPL23/RPL17/RPL4/RPL12/RPL9/RPL36/RPL36A/RPL27/RPL34/RPL11/RPL30/RPL38/RPL14/RPL28/RPL10/RPLP2/RPL18/RPL15/RPL7A/RPL39/RPL24/RPL31/RPL35A/RPL5/RPL32/RPL37/RPL41/RPL35/RPL21/RPL7/RPL23A/RPL13/RPL19/RPL8/UBA52/RPL6/RPL18A/RPL29/RPL10A",NA,"NK","HL"
"GO:0048646","anatomical structure formation involved in morphogenesis",381,0.35565624802438,1.91208309104324,5.58018110520059e-10,2.36767084293661e-07,1.75841776552053e-07,2763,"tags=40%, list=25%, signal=31%","LFNG/ZFPM1/AKT1/C3AR1/GNAS/ITGA5/ANXA1/RPL31/HOPX/QKI/SSBP3/PACSIN2/TIGD5/ERBB2/ACVR2B/RPL9/RRAS/LEPR/PLCG1/RPL21/VEGFB/RPL36A/RPL30/RPL19/CD81/RPLP2/RPL7A/ITGB2/RPL23/AGFG2/RPL14/RPL6/RPL12/ITGAX/FOXJ2/SCRIB/RPL11/WNT1/RPL28/TYROBP/FMNL3/RPL5/CNOT3/RPL7/RPL27/TGFB1/S1PR1/VPS33A/C12orf43/PLEKHO1/UBA52/EOMES/PLXND1/MICALL1/HIPK2/CAPN2/SPRY2/FURIN/RPL18/SPTBN1/RPL29/FASLG/RASA1/RPL37/HDAC2/SH2D2A/RTF1/RPL39/RPL34/NBEAL2/RPL15/RPL32/AGO2/BRCA1/CTR9/SRPK2/MAP2K5/DOCK5/HDAC1/RPL13/RPL41/JMJD6/ROCK2/RPL36/TNFSF12/STAT1/GNAI2/TBX1/PRKX/MYH9/RPL17/NGFR/TPM1/ADAM15/NINJ1/ADGRG1/SPHK1/HIPK1/PTK2B/GRN/RPL35A/RPL38/PIK3CD/RPL10/CCM2/HLA-G/RECK/AGTPBP1/RPL8/TAF10/RPL24/TRAF6/ACTN1/RPL18A/SMAD1/BLOC1S6/SLC31A1/RPL35/NCL/RPLP0/TNF/RNH1/CD160/PTCH1/C1GALT1/TET1/MTHFR/HSPB1/MAPK14/HGS/SOCS7/KIF16B/ZNF354C/ERAP1/SEMA4C/RPL23A/WARS2/BCAS3/PDPK1/DUSP2/PIK3CA/AAMP/TLR3/HIF1A/PRCP/DEAF1/PKM/SMAD4/SIRT6/COL18A1/AGGF1",0.801215574617779,"Cytotoxic_gamma_delta_T","HL"
"GO:1901739","regulation of myoblast fusion",51,0.659402947074711,2.64996588169934,1.94764369009147e-10,2.50466978545764e-07,2.27998681936442e-07,2275,"tags=80%, list=28%, signal=58%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/MAPK14/RPL18/RPLP2/RPL7/RPL32/CAPN2/RPL15/RPL39",0.826657301178302,"T_cells_unresolved","HL"
"GO:0060142","regulation of syncytium formation by plasma membrane fusion",52,0.653762437870511,2.60557192660178,3.20263457497131e-10,3.08894104755983e-07,2.81184566329702e-07,2275,"tags=79%, list=28%, signal=57%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/MAPK14/RPL18/RPLP2/RPL7/RPL32/CAPN2/RPL15/RPL39",0.814035837847908,"T_cells_unresolved","HL"
"GO:0002181","cytoplasmic translation",187,0.432125644716942,2.18250466574116,7.35677931365371e-10,3.32771650954269e-07,2.41196288886919e-07,1778,"tags=42%, list=20%, signal=34%","RPS10/FMR1/RPL36/RPS28/RPS15A/RPS25/ZNF598/RPL27/RPS21/EIF2D/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPS27A/RPL4/RPL12/NPLOC4/RPL34/RPL9/RPL26/RPL36A/RPL18A/RPL22/RPS13/RPS12/FAU/RPL36AL/RPL21/RPS15/EIF3B/RPS23/DDRGK1/TCF25/RPS8/EIF2B1/RPS24/RPL19/RPS2/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/RPL18/RPL23/RPS14/NEMF/RPS11/EIF4E2/RPL29/RPL39/RPL41/RPL14/RPLP1/FTSJ1/RPL15/EEF1D/RPLP2/MTRES1/RPS6/RPS3/RPL37/RPS26/RPL31/KLHDC10/RPL7/RPL13/RPS7/HNRNPD/RPL35/PABPC1/RPSA/RPL7A/RPS9/EIF4G1",0.801215574617779,"CD14_CD163_macrophage","HL"
"GO:0060142","regulation of syncytium formation by plasma membrane fusion",54,0.65920586585901,2.57025158220313,4.79305688087153e-10,6.78856622894105e-07,6.21772814425973e-07,2118,"tags=78%, list=20%, signal=63%","RPL23/RPL17/RPL4/RPL12/RPL9/RPL36/RPL36A/CAMK1/RPL27/RPL34/RPL11/RPL30/RPL38/RPL14/RPL28/RPL10/RPLP2/RPL18/RPL15/RPL7A/RPL39/RPL24/RPL31/PLEKHO1/RPL35A/RPL5/RPL32/RPL37/RPL41/RPL35/RPL21/RPL7/RPL23A/RPL13/RPL19/RPL8/UBA52/RPL6/RPL18A/TYROBP/RPL29/RPL10A",0.801215574617779,"NK","HL"
"GO:0014902","myotube differentiation",73,0.582769282310299,2.46530559334125,2.46444349743903e-09,1.00327494780743e-06,7.27183921618444e-07,1734,"tags=59%, list=20%, signal=48%","RPL36/NACA/RPL27/RPL17/RPL32/RPL10A/RPL24/RPL11/RPL30/RPL4/RPL12/RPL34/RPL9/RPL36A/RBM38/RPL18A/RPL21/HDAC5/SKI/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/CD81/RPL18/RPL23/RPL29/RPL39/RPL41/RPL14/RPLP1/RPL15/RPLP2/RPL37/RPL31/RPL7/RPL13/RPL35/MAML1/RPL7A",0.774939030136436,"CD14_CD163_macrophage","HL"
"GO:0006936","muscle contraction",142,0.473705428608618,2.24714541859237,2.9942676901038e-09,1.0587231507592e-06,7.86290713769074e-07,2132,"tags=42%, list=20%, signal=34%","GRK2/PABPN1/GNAS/RPL31/EEF2/RPL9/RPL21/RPL36A/RPL30/RPL19/RPLP2/RPL7A/RPL23/STUB1/RPL14/RPL6/ABAT/RPL12/RPL11/RPL28/EMD/HSP90AA1/CHRNB1/RPL5/RPL7/RPL27/ADRB2/MAP2K1/UBA52/CACNA2D4/GAA/RPL18/RPL29/SNTA1/RPL37/CACNA2D2/RPL39/RPL34/RPL15/RPL32/DOCK5/RPL13/RPL41/GSN/C12orf57/ROCK2/RPL36/RPL17/TPM1/SPHK1/RPL35A/RPL38/RPL10/RPL8/RPL24/RPL18A/RPL35/RPLP0/TNF",0.774939030136436,"Cytotoxic_gamma_delta_T","HL"
"GO:0002181","cytoplasmic translation",191,0.431884361948283,2.10211290748306,2.94231674047828e-09,1.0587231507592e-06,7.86290713769074e-07,2066,"tags=43%, list=19%, signal=35%","RPS28/RPL31/RPS10/EEF2/RPL9/RPS27A/RPL21/RPL36A/RPL30/RPL19/PELO/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/RPS14/RPS17/EEF1D/TCF25/RPL11/RPL28/RPL22/RNF14/ZNF598/FAU/RPS15A/RPL5/RPL7/RPL27/PARP16/UBA52/ALKBH3/RPS3A/RPL18/DDRGK1/RPL29/RPS8/FMR1/RPS25/RPL37/RPL26/RPL39/RPS11/DHX29/RPL34/RPL15/RPL32/GIGYF2/RPS21/YTHDF2/RPL13/RPS23/RPL41/RPS7/SLBP/RPS24/RPL36/CSDE1/RPS2/VCP/RPL17/RPSA/ANKZF1/RPS12/EIF3J/FTSJ1/RPL35A/RPL38/RPL10/RPS4X/RPS13/RPL8/EIF4A2/RPL24/RPS26/RPL39L/RPS3/RPL18A/RPS9/RPL35",0.774939030136436,"Cytotoxic_gamma_delta_T","HL"
"GO:1901739","regulation of myoblast fusion",52,0.652983162468607,2.53987317664563,1.11318858550776e-09,1.18248457495562e-06,1.08305161559887e-06,2118,"tags=77%, list=20%, signal=62%","RPL23/RPL17/RPL4/RPL12/RPL9/RPL36/RPL36A/RPL27/RPL34/RPL11/RPL30/RPL38/RPL14/RPL28/RPL10/RPLP2/RPL18/RPL15/RPL7A/RPL39/RPL24/RPL31/PLEKHO1/RPL35A/RPL5/RPL32/RPL37/RPL41/RPL35/RPL21/RPL7/RPL23A/RPL13/RPL19/RPL8/UBA52/RPL6/RPL18A/RPL29/RPL10A",0.788186810800237,"NK","HL"
"GO:0007520","myoblast fusion",55,0.617816216574364,2.55988628111504,2.29668195177929e-09,1.7721197939929e-06,1.61315068201709e-06,2275,"tags=76%, list=28%, signal=55%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/CD81/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/MAPK14/RPL18/RPLP2/RPL7/RPL32/CAPN2/RPL15/RPL39",0.774939030136436,"T_cells_unresolved","HL"
"GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",46,0.6736701032431,2.60950706512332,9.67104554258673e-10,2.11940963065788e-06,1.31390463698207e-06,2911,"tags=78%, list=23%, signal=60%","RPL12/RPL4/RPL30/RPL5/RPL11/RPL36A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/RPL17/RPL39/RPL36/RPL19/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14",0.788186810800237,"Naive_CD8_T","HL"
"GO:1901740","negative regulation of myoblast fusion",46,0.6736701032431,2.60950706512332,9.67104554258673e-10,2.11940963065788e-06,1.31390463698207e-06,2911,"tags=78%, list=23%, signal=60%","RPL12/RPL4/RPL30/RPL5/RPL11/RPL36A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/RPL17/RPL39/RPL36/RPL19/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14",0.788186810800237,"Naive_CD8_T","HL"
"GO:0000768","syncytium formation by plasma membrane fusion",57,0.605379721639481,2.54617000852613,4.52363304282998e-09,2.18152203490476e-06,1.98582723942873e-06,2275,"tags=74%, list=28%, signal=54%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/CD81/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/MAPK14/RPL18/RPLP2/RPL7/RPL32/CAPN2/RPL15/RPL39",0.761460801445585,"T_cells_unresolved","HL"
"GO:0006949","syncytium formation",57,0.605379721639481,2.54617000852613,4.52363304282998e-09,2.18152203490476e-06,1.98582723942873e-06,2275,"tags=74%, list=28%, signal=54%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/CD81/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/MAPK14/RPL18/RPLP2/RPL7/RPL32/CAPN2/RPL15/RPL39",0.761460801445585,"T_cells_unresolved","HL"
"GO:0140253","cell-cell fusion",57,0.605379721639481,2.54617000852613,4.52363304282998e-09,2.18152203490476e-06,1.98582723942873e-06,2275,"tags=74%, list=28%, signal=54%","RPL21/RPL23/RPL27/RPL9/RPL34/RPL36A/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/CD81/UBA52/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/MAPK14/RPL18/RPLP2/RPL7/RPL32/CAPN2/RPL15/RPL39",0.761460801445585,"T_cells_unresolved","HL"
"GO:0006941","striated muscle contraction",94,0.5223604660348,2.328846586256,8.430296907362e-09,3.11997624635188e-06,2.2613906259065e-06,1510,"tags=50%, list=17%, signal=42%","TPM1/RPL36/GSTM2/RPL27/RPL17/AKAP9/RPL32/RPL10A/GNAS/RPL24/RPL11/RPL30/RPL4/RPL12/GAA/RPL34/RPL9/GSN/RPL36A/RPL18A/VPS54/RPL21/ARHGEF11/PRKACA/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/RPL18/RPL23/RPL29/RPL39/TNNI2/RPL41/RPL14/RPLP1/RPL15/PIK3CA/RPLP2/GRK2/RPL37/RPL31/RPL7/RPL13",0.747739663149885,"CD14_CD163_macrophage","HL"
"GO:0000768","syncytium formation by plasma membrane fusion",59,0.611387928548233,2.58521494352469,2.26958389340223e-09,3.1895218981946e-06,2.0004965885765e-06,1422,"tags=47%, list=13%, signal=41%","RPL28/CD9/RPLP2/RPL19/RPL11/RPL23/RPL10/RPL37/RPLP1/RPL9/RPL21/RPL7/CD81/RPL31/RPL36A/RPL30/PLEKHO1/RPL41/CD53/RPL36/RPL12/TYROBP/SH3PXD2A/RPL32/RPL35/RPL34/UBA52/RPL39",0.774939030136436,"Plasma_cells","HL"
"GO:0006949","syncytium formation",59,0.611387928548233,2.58521494352469,2.26958389340223e-09,3.1895218981946e-06,2.0004965885765e-06,1422,"tags=47%, list=13%, signal=41%","RPL28/CD9/RPLP2/RPL19/RPL11/RPL23/RPL10/RPL37/RPLP1/RPL9/RPL21/RPL7/CD81/RPL31/RPL36A/RPL30/PLEKHO1/RPL41/CD53/RPL36/RPL12/TYROBP/SH3PXD2A/RPL32/RPL35/RPL34/UBA52/RPL39",0.774939030136436,"Plasma_cells","HL"
"GO:0140253","cell-cell fusion",59,0.611387928548233,2.58521494352469,2.26958389340223e-09,3.1895218981946e-06,2.0004965885765e-06,1422,"tags=47%, list=13%, signal=41%","RPL28/CD9/RPLP2/RPL19/RPL11/RPL23/RPL10/RPL37/RPLP1/RPL9/RPL21/RPL7/CD81/RPL31/RPL36A/RPL30/PLEKHO1/RPL41/CD53/RPL36/RPL12/TYROBP/SH3PXD2A/RPL32/RPL35/RPL34/UBA52/RPL39",0.774939030136436,"Plasma_cells","HL"
"GO:0051146","striated muscle cell differentiation",59,0.592557657454574,2.44368504659261,3.24875670799462e-08,5.18915048722413e-06,3.07286810120714e-06,360,"tags=69%, list=22%, signal=56%","RPL17/RPL12/RPL34/RPL36/RPL4/RPL36A/RPL39/RPL32/RPL14/RPL10/RPL18/RPLP2/RPL31/RPL24/RPL9/RPL13A/RPL35A/RPL27/RPL28/RPL21/RPL10A/RPL37/RPL41/RPL11/RPL5/UBA52/RPL19/NACA/RPL30/RPL7/RPL35/RPL29/RPL18A/RPL37A/CD81/RPL15/RPL6/TGFB1/RPL38/AKAP13/RPL23A",0.719512826338911,"Mast_cells","HL"
